id,event_datetime,duration,title,state,created_by_profile_id,price_per_person,city,created_at,event_type,area_code,uuid,total_paid,event_date,event_time,reservations_total,reservations_accepted_total,reservations_rejected_total,reservations_pending_total,guests_total,guests_accepted,guests_rejected,guests_pending,monetization_calculation,community_dinner
423,00:41.8,10800,BAJL Ladies Shabbat,published,1274,,NEW YORK,22:45.8,private,NY,b306c783-5596-4381-b5f1-241751cd02c6,0,4/29/2016,19:00:41,7,4,0,3,7,4,0,3,t,f
424,00:38.7,10800,Shabbat Dinner  in HK,published,530,,New York,31:05.3,private,NY,37fdfc72-e45d-4e14-91af-bbd893efb7a8,0,4/8/2016,20:00:38,8,6,0,2,8,6,0,2,t,f
425,00:39.9,10800,April Shabbat Dinner!,published,1279,,New York,52:38.1,private,NY,34d249fe-3050-4763-b6b2-fd27f46b92ea,0,4/8/2016,19:00:39,0,0,0,0,0,0,0,0,t,f
426,5/20/2016 23:15,13500,Shabbat in the City,published,191,5000,New York,01:11.8,public,NY,247d35de-96df-474e-be95-27a5689bcad9,289800,5/20/2016,19:15:00,65,65,0,0,75,75,0,0,t,f
428,4/22/2016 23:00,14400,Social Justice Passover Seder,published,1294,,"Washington, DC",19:16.1,manual_approval,OTHER,6f4221c7-4833-4746-b5b0-1883d8a4caa6,0,4/22/2016,19:00:38,12,10,2,0,16,13,3,0,t,f
429,30:54.4,14400,'Get Free' Passover Seder and Shabbat,published,1203,,Brooklyn,55:05.4,private,NY,1117d466-4c4c-41b3-a4ac-e8d1274fffd5,0,4/22/2016,19:30:54,7,5,1,1,7,5,1,1,t,f
887,00:14.6,10800,May Netivot Dinner,published,934,,,15:32.4,private,OTHER,28bacddf-c679-4919-97cb-1afdead6b574,0,5/20/2016,20:00:14,7,0,0,7,7,0,0,7,t,f
430,4/8/2016 23:00,7200,Shira deluty,published,1315,,New York,28:03.9,private,NY,19487da8-a187-4b66-a473-47bf75ae954b,0,4/8/2016,19:00:00,0,0,0,0,0,0,0,0,t,f
431,00:28.8,14400,April Shabbat!,published,62,,New York,32:46.5,manual_approval,NY,6839ea07-4c75-4663-9a73-1c68f08eac53,0,4/8/2016,20:00:28,0,0,0,0,0,0,0,0,t,f
432,5/7/2016 0:00,10800,Gila's Nosh Shabbat 1,published,125,,New York City,07:14.9,private,NY,d4a86548-6365-4134-8d5f-79e271c15d39,0,5/6/2016,20:00:00,12,12,0,0,12,12,0,0,t,f
433,00:08.7,7200,Lauren Newcorn,published,1330,,New York,19:42.9,private,NY,57704700-26a1-48e1-a868-a8ed0acb1724,0,4/8/2016,20:00:08,1,0,0,1,1,0,0,1,t,f
434,00:32.1,10800,Daniel Sasson,published,1333,,New York,34:54.1,private,NY,99936b58-c63a-46a0-9dd6-2c8a3d430558,0,4/15/2016,20:00:32,7,7,0,0,9,9,0,0,t,f
436,5/7/2016 2:00,7200,Shabbat Potluck!,published,1341,,Bay Area,50:25.0,public,SF,011a91a0-b091-4d89-aa4f-bb74bbef87a4,0,5/6/2016,22:00:00,1,1,0,0,1,1,0,0,t,f
437,30:24.3,18000,Masha and Zheka's Shabbat,published,1130,,New York,16:38.4,private,NY,226f4cfc-43de-4cd8-aca1-2f28440c4cef,0,4/8/2016,19:30:24,3,2,0,1,3,2,0,1,t,f
438,30:14.0,9000,Pot Luck Shabbat,published,1334,,New York,33:05.8,public,NY,384f9661-9722-4658-82d3-8268c08d97ae,0,4/8/2016,19:30:14,4,4,0,0,4,4,0,0,t,f
440,5/13/2016 23:00,17940,Friday the 13th Shabbat Campout,published,443,,Philadelphia,08:57.0,manual_approval,OTHER,0b24844e-f40c-413c-8e9a-5ca455fb2251,4000,5/13/2016,19:00:26,4,2,1,1,5,3,1,1,t,f
441,30:32.7,9000,Friday dinner bei Zach,published,812,,New York,26:50.0,private,NY,ccb3d19b-c938-4298-bd38-1a6dc626432e,0,4/8/2016,20:30:32,4,3,0,1,4,3,0,1,t,f
442,00:41.6,14400,Dallas Asian Shabbat Dinner,published,428,,Dallas,56:02.2,public,OTHER,ded9b2f2-a1b8-4db0-a347-56c5a2410e7f,0,4/15/2016,20:00:41,0,0,0,0,0,0,0,0,t,f
443,00:46.8,12599,Seder!,published,1386,,"Arlington, VA",29:33.1,manual_approval,OTHER,b46f0eae-a23f-4548-a009-fd16d406c5bb,0,4/22/2016,19:00:46,8,7,1,0,8,7,1,0,t,f
444,00:21.1,14400,Funzies at 21B,published,1381,,new york,59:43.1,private,NY,103a6d26-ad01-4f03-a3e5-3a159d4680c4,0,4/8/2016,19:00:21,0,0,0,0,0,0,0,0,t,f
445,30:21.3,10800,Eshel LGBT Shabbat Dinner,draft,255,3600,"Brooklyn, NY",35:08.3,public,NY,0d2a9562-fdba-4763-98e3-e9b22556b9ec,0,4/15/2016,20:30:21,0,0,0,0,0,0,0,0,t,f
446,30:34.3,7200,First Night Seder in Crestwood,published,1414,,Washington,46:49.7,private,OTHER,92a064de-0dde-416e-baed-0181a06dccb4,0,4/22/2016,19:30:34,0,0,0,0,0,0,0,0,t,f
474,30:20.8,10800,Dana's First Dinner,published,536,,New York,28:56.8,private,NY,b7a8a488-9fcf-4de7-b028-ec02e2ebb624,0,4/15/2016,20:30:20,5,5,0,0,5,5,0,0,t,f
447,15:21.6,13500,do it right,published,551,,"setauket, NY",18:04.1,manual_approval,OTHER,9e0b5d56-ff44-4f35-8070-9294a410dda9,0,4/8/2016,19:15:21,0,0,0,0,0,0,0,0,t,f
448,30:22.0,10800,Eshel LGBTQ Shabbat,published,255,,Brooklyn,16:06.9,public,NY,156d799b-9502-4d09-b909-f6ff24e3742d,0,4/15/2016,20:30:21,0,0,0,0,0,0,0,0,t,f
449,4/23/2016 22:00,14400,Second Night Seder,published,1431,,Nashville,00:02.8,private,OTHER,4f23b0ae-8d66-472c-899c-e00f29cbdea8,0,4/23/2016,18:00:10,5,0,0,5,7,0,0,7,t,f
450,30:12.4,10800,Shabbat HaGadol! The Great Shabbat!,published,462,,New York,38:56.5,private,NY,1f8d9327-1815-42b0-b27d-99adf687c7ef,0,4/15/2016,20:30:12,0,0,0,0,0,0,0,0,t,f
451,30:12.4,10800,Shabbat HaGadol! The Great Shabbat!,draft,462,,New York,38:57.3,public,NY,2d1d0978-b9d3-4750-9e8e-9530f7a715a5,0,4/15/2016,20:30:12,0,0,0,0,0,0,0,0,t,f
452,4/30/2016 0:30,5400,Mock Seder,published,92,,Chicago,47:42.8,private,CHICAGO,1666d798-9418-45ad-b7b2-9e1b340007b4,0,4/29/2016,20:30:00,14,11,0,3,14,11,0,3,t,f
453,30:25.7,12600,Second seder,published,1452,,"Washington, D.C.",14:56.3,private,OTHER,c32454e7-100b-4ba8-9593-fd41ca6908e6,0,4/23/2016,18:30:25,6,0,0,6,8,0,0,8,t,f
454,00:34.5,10800,Seder at Rachelle's!,published,1319,,Brooklyn,29:15.7,private,NY,76d2a657-cc68-40e7-8563-b289433dfdc6,0,4/22/2016,19:00:34,10,10,0,0,10,10,0,0,t,f
888,5/20/2016 23:45,8100,Shabbat Across Cambridge!!,published,3453,,,29:53.5,private,OTHER,744f4064-c512-46d1-ba2d-19068ebd0006,0,5/20/2016,19:45:42,9,9,0,0,9,9,0,0,t,f
455,30:38.3,12540,5/08 Shabbat,published,52,,New York,14:54.6,public,NY,49315ad2-5130-495a-8090-96a21496f01e,0,4/8/2016,20:30:38,2,2,0,0,2,2,0,0,t,f
456,00:03.3,10800,Jean & Alla,published,680,,New York,34:32.9,private,NY,656b50b3-bc7e-451a-8cb5-c8cc4f380759,0,4/8/2016,22:00:03,2,0,0,2,5,0,0,5,t,f
457,4/23/2016 0:00,10800,First Night of Passover Extravaganza,published,270,,Brooklyn,25:22.0,private,NY,b855a73d-e9d5-471a-87c6-238d8eb6558a,0,4/22/2016,20:00:06,10,10,0,0,10,10,0,0,t,f
458,00:53.7,10800,yum-a-palooza,published,828,,Denver,01:37.9,public,OTHER,afb30310-2d9f-4758-bbc4-2b473a098e98,0,4/22/2016,21:00:53,0,0,0,0,0,0,0,0,t,f
462,00:44.2,7200,Nadine,published,897,,New York,25:58.7,private,NY,fb0ee30c-4b56-46fc-b716-df2713595cab,0,4/15/2016,19:00:44,7,6,1,0,8,7,1,0,t,f
463,5/20/2016 23:00,10800,What Does Jewish Look Like To You?,published,609,1200,New York,36:48.6,public,NY,338200b0-00e2-48c7-9809-44828a58f337,100800,5/20/2016,19:00:00,49,49,0,0,65,65,0,0,t,f
464,00:18.9,10800,Jamie Edwards,published,416,,New York,23:59.8,private,NY,e31ec50a-b1b7-425f-b011-0992db66d7bc,0,4/15/2016,20:00:18,4,4,0,0,6,6,0,0,t,f
465,00:39.2,10800,Shabbat Dinner!,published,940,,New York,41:21.0,private,NY,d9804826-22cc-4d05-96a0-244845cfb8df,0,4/8/2016,19:00:39,3,3,0,0,3,3,0,0,t,f
1124,6/11/2016 3:30,16200,Shabbat dinner pre-shavuot!,published,4824,,,39:46.2,private,SF,cceb7748-eeb3-4a8b-a5ed-ebdb38fc071d,0,6/10/2016,20:30:00,9,7,0,2,11,9,0,2,t,f
466,30:03.6,16200,Maneschewitz & Matzah Shabbat,published,1373,,San Francisco,40:36.8,manual_approval,SF,8f453085-410a-41be-90ec-d2d422ea6f41,0,4/22/2016,21:30:03,11,10,0,1,13,11,0,2,t,f
467,00:58.0,7200,Friendship from Coast to Coast,published,397,,new york,21:28.9,private,NY,501d3967-ebde-42cb-a8ff-394f8811d1dd,0,4/8/2016,19:00:57,6,2,0,4,6,2,0,4,t,f
468,00:16.7,3600,Rushing's Shabbat Dinner,published,359,,New York,28:07.4,private,NY,e50dbf3f-8e5c-4072-b4c1-30f4ea82fa67,0,4/8/2016,20:00:16,2,0,0,2,2,0,0,2,t,f
469,00:19.5,18000,Sliss rooftop dinner,published,1521,,New York,29:28.6,private,NY,1197ea78-08eb-4516-8fa8-779521dbf45e,0,4/15/2016,20:00:19,0,0,0,0,0,0,0,0,t,f
470,00:49.1,10800,Mike and Carmen's Passover Seder,published,1522,,Washington,40:37.9,private,OTHER,18239c21-f5f6-4985-b678-32880e96240f,0,4/23/2016,19:00:49,0,0,0,0,0,0,0,0,t,f
471,00:34.1,10800,Passover Seder,published,1249,,Rockville,29:01.1,private,OTHER,d88f7433-31cf-4d7d-aaf1-da0df8d5d33e,0,4/23/2016,18:00:34,0,0,0,0,0,0,0,0,t,f
473,00:26.4,7200,Shabbat Dinner,published,191,,New York,17:43.0,private,NY,d8365a12-e512-4dc0-acb7-bdc8d59f4da8,0,4/15/2016,19:00:26,0,0,0,0,0,0,0,0,t,f
889,00:25.8,10800,Brighton LEADS Shabbat Dinner,published,3455,,,57:01.1,private,OTHER,d89402d9-c53c-4e86-ad6e-ddaca2fcc05b,0,5/20/2016,19:00:25,7,7,0,0,7,7,0,0,t,f
477,4/16/2016 2:00,7200,warm cozy shabbat meal !,published,1556,,Bay Area,03:03.7,private,SF,fa920647-6fe8-431f-8cf1-382f8944e417,0,4/15/2016,22:00:00,0,0,0,0,0,0,0,0,t,f
479,00:07.6,14400,Mandel Seder!,draft,1574,,Hoboken,26:59.0,private,OTHER,9b950468-50c6-461d-8fac-4d3ce5eb0241,0,4/23/2016,17:00:07,0,0,0,0,0,0,0,0,t,f
480,00:21.5,7200,Tatiana Tuccio,published,1576,,Spokane,23:53.3,public,OTHER,0aae7962-7d9e-4e80-abe8-2b1bd026c474,0,4/22/2016,19:00:21,1,1,0,0,1,1,0,0,t,f
481,4/22/2016 22:30,9000,Back to DC passover,published,928,,Washington,26:40.7,private,OTHER,47c0bbe3-e175-4ffd-afba-4535aa887c1a,0,4/22/2016,18:30:55,1,0,0,1,1,0,0,1,t,f
482,4/22/2016 23:00,10800,Vegan Passover Seder,published,1107,,"Washington, DC",52:33.0,public,OTHER,512be35d-e6dc-469b-8cfc-33bd70b251cc,0,4/22/2016,19:00:44,8,8,0,0,11,11,0,0,t,f
483,00:02.2,10800,Shabbat dinner with Misha and Zhenya,published,612,,Bronx,39:57.5,private,NY,84baf248-f1cf-40ad-bc3b-503c0f8f050e,0,4/15/2016,19:00:02,7,7,0,0,11,11,0,0,t,f
484,30:03.4,9000,Pace PA students dinner,published,1590,,New York,50:25.2,private,NY,dfcfcaa4-7c29-4e7c-975d-1512ef00bf1b,0,4/15/2016,19:30:03,0,0,0,0,0,0,0,0,t,f
485,30:40.2,9000,Shabbat Dinner and Avon39 Fundraiser,published,1595,,"Arlington, VA",25:54.9,manual_approval,OTHER,6f39f7d9-0d52-41ad-9ab9-200d9c743347,0,4/15/2016,18:30:40,7,7,0,0,12,12,0,0,t,f
500,00:37.2,7200,The Last Supper,published,1641,,New York,27:01.7,private,NY,6602f6eb-e453-43fe-9a5c-97fa15c042b1,0,4/15/2016,19:00:37,5,4,0,1,5,4,0,1,t,f
1160,6/11/2016 0:00,7200,Latino Jewish Shabbat,published,3830,,,39:21.2,private,OTHER,5942adb5-c175-4222-99b6-c9472c50fe24,0,6/10/2016,20:00:00,6,6,0,0,8,8,0,0,t,f
487,4/16/2016 0:30,7200,"Shabbat for Kobe, Game of Thrones Style",published,1607,,New York,13:36.0,public,NY,6e123fe4-dc0f-48b4-8083-9fd5eca1427b,0,4/15/2016,20:30:52,4,4,0,0,4,4,0,0,t,f
488,00:29.0,9000,Tatiana Tuccio,published,1576,,Spokane,23:36.7,public,OTHER,887d884e-b5ed-4758-8fd2-92be4648e655,0,4/29/2016,21:00:29,0,0,0,0,0,0,0,0,t,f
492,15:09.5,8100,Seeking Refuge: Turn The Tables,published,1416,,Philadelphia,11:26.9,public,OTHER,3e5d1c69-abf5-40d3-90ec-93ce2e3677bd,0,4/15/2016,19:15:09,0,0,0,0,0,0,0,0,t,f
493,45:13.6,27900,Drachim Shabbat,draft,1614,,New York,30:03.1,manual_approval,NY,b8f54ca0-2432-4201-a9ee-15c69259efaa,0,4/15/2016,15:45:13,0,0,0,0,0,0,0,0,t,f
495,4/30/2016 0:30,14400,Matzah Madness,published,167,,New York,47:53.8,private,NY,0bc86a46-c211-46e4-813a-7398e18f6851,0,4/29/2016,20:30:00,8,5,0,3,8,5,0,3,t,f
496,4/15/2016 23:30,9000,It's Shabbat! Let's dine!,published,484,,new York,48:12.2,private,NY,c4e68459-a722-4501-8852-fae25c923c1d,0,4/15/2016,19:30:44,7,7,0,0,10,10,0,0,t,f
497,30:15.9,14400,Passover Seder - FIRST NIGHT,published,1534,,New York,00:42.7,private,NY,c91a351a-41c4-46bc-bb6d-40a8545af797,0,4/22/2016,18:30:15,8,8,0,0,10,10,0,0,t,f
498,00:13.4,7200,Shabbos Dinner,published,611,,New York City,18:43.3,public,NY,9f21c47b-5be2-4ac9-8ccc-8e7f2e777380,0,4/15/2016,19:00:13,0,0,0,0,0,0,0,0,t,f
499,00:20.8,30600,ATX Shabbat Lovin',published,1643,,Austin,22:15.8,private,OTHER,a7a4ea4f-bf64-4b87-a794-791ea3ef2eeb,0,4/15/2016,15:00:20,7,0,0,7,7,0,0,7,t,f
501,7/1/2016 23:00,10800,July 4th Shabbat,published,1650,,"Stephentown, NY",23:27.8,private,OTHER,1444e395-4063-4584-b1dc-d9e07bc2c071,0,7/1/2016,19:00:55,10,10,0,0,10,10,0,0,t,f
503,4/15/2016 23:30,14400,HS Reunion,published,825,,Queens,23:39.8,private,NY,7cfa3479-8825-4170-8edb-40006c0a29c9,0,4/15/2016,19:30:00,5,5,0,0,6,6,0,0,t,f
504,00:31.4,14400,Seder/Shabbat Dinner,published,523,,Brooklyn,26:29.6,manual_approval,NY,832dd8cf-5bd3-40e4-9ca8-66eeea46bc6c,0,4/22/2016,20:00:31,0,0,0,0,0,0,0,0,t,f
505,4/16/2016 0:00,3600,TACO SHABBAT (the best kind of shabbat),published,1189,,Cambridge,29:58.7,private,OTHER,e29825cf-8353-4d46-b722-70260c39f6c2,0,4/15/2016,20:00:53,6,0,0,6,6,0,0,6,t,f
509,00:26.0,7200,Earth Day Passover Meal,published,850,,New York,50:43.4,private,NY,4659bb7f-bbbd-4672-96b2-ac2bd8d956eb,0,4/22/2016,19:00:26,3,2,0,1,8,6,0,2,t,f
510,00:08.2,14400,Leahs Wonderful Pesach Shabbat,draft,1019,,Philadelphia PA,55:38.7,private,OTHER,e56951d8-53bb-40e8-97d3-3a4ed369def7,0,4/22/2016,18:00:08,0,0,0,0,0,0,0,0,t,f
513,30:51.6,12600,Passover Seder,published,1480,,Sunnyside,36:57.7,private,OTHER,0157db05-75df-4afb-95f9-1b37a6804009,0,4/23/2016,19:30:51,9,8,0,1,14,11,0,3,t,f
515,00:48.3,7200,Friendssover!,published,1239,,New York,24:59.2,private,NY,55eff2ad-5771-4e3a-bd2b-0d0b0d44c18d,0,4/22/2016,20:00:48,6,4,0,2,9,5,0,4,t,f
516,00:37.0,7200,Passover 2016,published,670,,Brooklyn,10:29.3,private,NY,35c848fb-8691-46d2-8872-a8a79b0dc249,0,4/22/2016,19:00:37,3,0,0,3,4,0,0,4,t,f
517,00:24.7,10800,Pre Passover Shabbat,published,55,,New York,44:13.9,private,NY,ee235deb-2052-4a8b-aff9-040ca7885fff,0,4/15/2016,20:00:24,0,0,0,0,0,0,0,0,t,f
519,4/16/2016 0:00,9000,Chametz Fest,published,412,,New York,51:30.4,private,NY,ab61fc5f-c453-4539-a1e9-5c396c7292f1,0,4/15/2016,20:00:11,0,0,0,0,0,0,0,0,t,f
520,30:55.4,5400,Shawbat Trinity,published,739,,washington,03:41.9,private,OTHER,dfbd8934-af53-4708-ae1f-62cf76554e87,0,4/15/2016,19:30:55,4,3,1,0,5,4,1,0,t,f
521,00:53.1,7200,Pass-that food-over!,published,1533,,Chicago,18:48.8,private,CHICAGO,235fa208-aad3-4c84-84f5-8184f39eba8f,0,4/23/2016,20:00:53,7,6,0,1,9,8,0,1,t,f
522,00:28.9,7200,Sephardic Shabbat Downtown,published,413,,New York,37:21.1,manual_approval,NY,2db66ef7-70a8-4a62-b6d9-bc7bf70fcb45,0,4/15/2016,19:00:28,0,0,0,0,0,0,0,0,t,f
933,00:14.0,14400,Breakfast for dinner,published,870,,,13:34.6,private,CHICAGO,dfef31cc-9c72-4892-b1a3-b807f3871aac,0,5/20/2016,21:00:14,7,7,0,0,7,7,0,0,t,f
523,00:16.4,7200,Shabbos Dinner,published,1702,,New York,40:12.6,public,NY,9c28609e-4ca3-40ef-bc66-bbf18bf87175,0,4/15/2016,20:00:16,2,2,0,0,2,2,0,0,t,f
524,4/22/2016 23:00,7200,Sephardic Shabbat/Pessach with Kitniyot!,published,413,,Brooklyn,47:11.7,manual_approval,NY,63d7b757-e0f3-4aef-8296-c721b6a8e5be,0,4/22/2016,19:00:40,0,0,0,0,0,0,0,0,t,f
526,30:52.5,10800,Turn the Tables on the Refugee Crisis,published,1417,,"Detroit, MI",17:39.7,public,OTHER,a170cd4d-2daf-447b-893e-5b90831676d3,0,4/15/2016,18:30:52,0,0,0,0,0,0,0,0,t,f
527,4/23/2016 23:00,7200,2nd Seder--Kickass Style!,published,1715,,New York,26:37.7,private,NY,de70bde0-b750-4dae-9068-23862c7934ca,0,4/23/2016,19:00:00,4,0,0,4,4,0,0,4,t,f
528,00:30.4,0,Stef's Seder,published,1261,,Astoria,47:22.7,private,OTHER,41052ec4-76b5-409c-9146-eacdbea04b11,0,4/23/2016,23:00:30,7,7,0,0,9,9,0,0,t,f
529,00:44.6,7200,Passover Seder,published,1732,,Washington DC,58:43.5,private,OTHER,d136883e-4279-41d7-8165-eb54ed96742b,0,4/23/2016,19:00:44,5,0,0,5,8,0,0,8,t,f
530,5/14/2016 2:00,7200,Shabbat Dinner!,published,1677,,Bay Area,22:07.3,manual_approval,SF,02f6eb3c-2b54-46ef-a361-9bf88c605e9c,0,5/13/2016,22:00:00,8,8,0,0,10,10,0,0,t,f
531,4/22/2016 23:00,14400,Passover + Diversity Seder,published,1751,,"Arlington, VA",46:29.8,private,OTHER,3511759f-75c9-4940-9448-46ff0fe9dc9a,0,4/22/2016,19:00:42,6,6,0,0,8,8,0,0,t,f
534,30:42.1,7200,Wildcat Shabbat,published,1660,,Brooklyn,06:01.9,manual_approval,NY,c06b3da5-82c8-4262-bc63-5515ed5eb92f,0,4/15/2016,19:30:42,3,0,0,3,4,0,0,4,t,f
535,00:06.4,10800,Passover Shabbat!,published,1279,,New York,47:05.2,private,NY,245fdb1f-5c6f-4137-9204-c6371e95ca85,0,4/22/2016,20:00:06,0,0,0,0,0,0,0,0,t,f
538,00:14.3,7200,Bergen Broads,published,463,,Brooklyn,59:12.7,manual_approval,NY,14421a77-f804-4a77-9bc0-283247b94f7d,0,4/15/2016,19:00:14,5,5,0,0,7,7,0,0,t,f
539,00:04.0,25200,Passover Dinner (Second Night),published,1771,,Rockville,06:15.6,private,OTHER,40ef1c01-34aa-48a2-a600-bd99822a2f0d,0,4/23/2016,17:00:03,6,0,0,6,8,0,0,8,t,f
540,5/6/2016 22:30,18000,Indian Food Shabbat,published,1771,,Rockville,27:39.2,private,OTHER,cc7d435b-0fe9-4587-b7f7-07ac6694ffd4,0,5/6/2016,18:30:00,10,0,0,10,11,0,0,11,t,f
541,00:39.9,10800,Bull City Beer and Bocce Night,published,113,,"Durham, NC",32:06.1,manual_approval,OTHER,2c4904ac-a6d3-4a54-b15c-2f0051028e4f,0,4/22/2016,19:00:39,1,0,0,1,3,0,0,3,t,f
542,00:47.0,10800,Tax Day Shabbos,published,1393,,Brooklyn,04:54.0,public,NY,a3852cb9-af4d-4cc4-a1d0-d53bb70b106e,0,4/15/2016,20:00:46,0,0,0,0,0,0,0,0,t,f
543,00:38.0,18000,Sandy's Passover Seder,published,256,,BROOKLYN,13:59.1,private,NY,e8b88424-310a-473f-8144-a4b4269335e0,0,4/23/2016,19:00:37,10,10,0,0,12,12,0,0,t,f
544,00:40.8,21600,Passover at Helana's,published,1817,,New York,33:25.4,private,NY,94c0d958-2253-47ef-9c7d-a191bb1149df,0,4/23/2016,15:00:40,7,7,0,0,10,10,0,0,t,f
545,4/22/2016 22:30,12600,Passover Seder: Turn the Tables Edition,published,1124,,"Washington, DC",58:05.8,private,OTHER,dbd65392-a2e2-4799-94d1-0c46ce2c2cfc,0,4/22/2016,18:30:11,1,0,0,1,1,0,0,1,t,f
546,00:10.3,7200,Passover Posse Seder,published,1819,,Arlington,17:39.9,private,OTHER,3bec8fc3-b4c5-4225-a623-fcaf5a4d3ce3,0,4/22/2016,19:00:10,7,6,0,1,7,6,0,1,t,f
547,00:25.3,12600,Pre-Pesach Party,published,62,,New York,25:17.9,manual_approval,NY,a7b7c8c9-aed3-43a5-8869-36102d941f8e,0,4/15/2016,20:00:25,0,0,0,0,0,0,0,0,t,f
934,00:57.6,7200,Beyond Conference and Friends Dinner,published,2997,,,14:48.8,private,NY,3b34e964-5a6a-4082-b53c-815171cf2cce,0,5/20/2016,20:00:57,4,4,0,0,7,7,0,0,t,f
548,30:30.3,10800,Chateau Steinberg Shabbat,published,1628,,New York,24:02.3,private,NY,701755b8-c97e-4f72-8c47-0533d7498161,0,4/15/2016,19:30:30,0,0,0,0,0,0,0,0,t,f
549,30:25.7,10800,Chateau Steinberg Shabbat,published,1628,,New York,29:53.7,private,NY,22a27376-b0f3-4847-b5cf-1b0c893f3aa3,0,4/15/2016,19:30:25,2,0,0,2,2,0,0,2,t,f
550,00:41.6,10800,Bri & Eric's Passover Seder,published,1841,,DC,56:45.4,private,OTHER,d281c84f-220a-486b-a143-aab934cc3014,0,4/22/2016,19:00:41,0,0,0,0,0,0,0,0,t,f
551,00:07.3,14400,Shabbat ShaCharleston,published,586,,Charleston,07:05.7,public,OTHER,ae8cad1a-8959-456e-bd83-272e1ff1c6bb,0,4/15/2016,18:00:07,5,5,0,0,7,7,0,0,t,f
552,4/16/2016 0:30,9000,Shabbat dinner with the Romemu Sage-ing,published,52,,New York,41:32.3,public,NY,36697a41-3334-4620-a633-66a7f118baa8,0,4/15/2016,20:30:00,1,1,0,0,1,1,0,0,t,f
553,00:01.1,7200,Shabbat in StuyTown =),published,1550,,New York City,03:08.0,manual_approval,NY,35496dd6-4f51-4440-9ca8-75302b0962f0,0,4/15/2016,19:00:01,1,1,0,0,3,3,0,0,t,f
554,30:40.2,10800,Passover Shabbat,published,1864,,Washington,00:41.2,private,OTHER,1bf55bd6-bd1f-4431-8e4f-3768a38f9f0f,0,4/22/2016,18:30:40,5,0,0,5,7,0,0,7,t,f
944,6/4/2016 2:00,10800,A Shabbat Dinner for Horrible People,published,3798,,,40:34.6,private,OTHER,f5b61f53-5015-4f33-b88d-5610a1a29485,0,6/3/2016,19:00:00,14,13,0,1,14,13,0,1,t,f
555,00:50.7,7200,Turn the Tables Passover Dinner,published,1867,,"Washington, D.C.",39:13.4,private,OTHER,2ea3c847-8e1f-4f3b-8a08-c44a2e017cc6,0,4/29/2016,19:00:50,5,1,0,4,6,1,0,5,t,f
556,00:51.6,3600,Shabbat Dinner,published,1866,,New York,50:22.0,private,NY,74bcaa3f-45ca-41b4-a9f3-fce6961328e6,0,4/15/2016,20:00:51,0,0,0,0,0,0,0,0,t,f
557,00:33.3,7200,CJ Ladies Night,published,1868,,New York,53:05.7,private,NY,2a86858c-6bd3-4351-a08a-b80e7a2d5c98,0,4/15/2016,19:00:33,2,0,0,2,2,0,0,2,t,f
558,00:40.5,14400,Leah's Exciting Passover Seder!,published,1019,,Philadelphia,30:08.4,private,OTHER,bf1a6c04-7ae6-427b-a79f-f14d0e70b0ff,0,4/22/2016,18:00:40,10,9,0,1,11,10,0,1,t,f
559,00:46.2,10800,Dinner at Kligs,published,1888,,Brooklyn,09:20.7,private,NY,c8671e10-4398-4eca-b85d-ad0f7f7a527c,0,4/15/2016,19:00:46,2,0,0,2,4,0,0,4,t,f
560,30:16.3,5400,Spring Shabbat,draft,1889,2000,New York,36:06.2,private,NY,1a7d3cd9-5fbc-4a9e-ba8a-645ae0d814b0,0,5/6/2016,19:30:16,0,0,0,0,0,0,0,0,t,f
561,5/6/2016 23:30,5400,Spring Shabbat Dinner,published,1889,,New York,41:17.1,private,NY,4b9f03aa-c6c1-46b3-8306-b9d4112a6518,0,5/6/2016,19:30:00,6,0,0,6,6,0,0,6,t,f
1205,00:42.8,18000,Nom Nom,published,459,,,22:22.4,private,NY,3be359c1-d7de-4a11-9bf2-b5dea1e75d23,0,6/17/2016,19:00:00,4,3,0,1,4,3,0,1,t,f
3233,,13500,Mahers & Friends Shabbat,published,,,,45:43.5,private,OTHER,94586275-4330-4aef-9ba3-55a898675e34,0,12/9/2016,17:15:00,0,0,0,0,0,0,0,0,t,f
564,4/30/2016 0:00,10800,Passover Shabbat Seder Thing Potluck,published,69,,Brooklyn,46:19.0,private,NY,6c420f17-050d-42fa-aaab-243a0f3fc031,0,4/29/2016,20:00:00,10,7,0,3,12,8,0,4,t,f
565,4/22/2016 23:00,11699,Super Seder,published,546,,Brooklyn,53:51.7,manual_approval,NY,0d4248b2-cb53-44d2-8c3f-acffd53350e8,0,4/22/2016,19:00:14,5,4,0,1,5,4,0,1,t,f
566,30:48.7,5400,Passover Seder,published,1906,,San francisco,29:34.2,private,SF,955b1805-7ebd-4446-9b3c-afed36051367,0,4/22/2016,22:30:48,10,7,0,3,10,7,0,3,t,f
567,00:36.8,10800,Shabbat Crew,draft,1913,,New York,02:03.9,public,NY,581c7461-d3e4-41b3-a0bf-01f8e45401aa,0,4/15/2016,19:00:36,0,0,0,0,0,0,0,0,t,f
568,00:52.4,10800,Seder II: Electric Boogaloo,draft,1916,,Washington,30:44.2,manual_approval,OTHER,76c2c5b0-adee-4715-b922-a1a5808c7532,0,4/23/2016,19:00:52,0,0,0,0,0,0,0,0,t,f
